product_id,brand,product,description,price,product_link,img1,category
26105162,Sangria,Sangria Black Sequinned Embellished Saree,Sangria Black Sequinned Embellished Saree,1299,https://www.myntra.com/sarees/sangria/sangria-black-sequinned-embellished-saree/26105162/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26105162/2023/11/28/2189873d-9176-4cd0-86e7-5373c134f69c1701191303413SangriaBlackGeorgetteEthnicEmbellishedPartyWearSareewithMatc1.jpg",grace_sarees
25953564,Sangria,Sangria Paisley Printed Saree,Sangria Paisley Printed Saree,1079,https://www.myntra.com/sarees/sangria/sangria-paisley-printed-saree/25953564/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25953564/2023/11/20/091aa76f-7349-4a99-8d8b-f055219f74f71700487823457Sarees5.jpg",grace_sarees
20446260,Mitera,Mitera Blue & Blue Tie and Dye Beads and Stones Saree,Mitera Blue & Blue Tie and Dye Beads and Stones Saree,873,https://www.myntra.com/sarees/mitera/mitera-blue--blue-tie-and-dye-beads-and-stones-saree/20446260/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/20446260/2022/10/18/73781249-be40-4d8f-beff-f2ac243612401666117102062MiteraBlueBlueTieandDyeBeadsandStonesSaree1.jpg",grace_sarees
26869550,FABMORA,FABMORA Embroidered Embellished Saree,FABMORA Embroidered Embellished Saree,1445,https://www.myntra.com/sarees/fabmora/fabmora-embroidered-embellished-saree/26869550/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26869550/2024/1/10/a2fe029d-85d3-445b-9124-00603c15cc5d1704903873877FABMORAPinkEmbroideredPolyChiffonSaree1.jpg",grace_sarees
23561848,Soch,Soch Off White & Gold-Toned Zari Tissue Kasavu Saree,Soch Off White & Gold-Toned Zari Tissue Kasavu Saree,1498,https://www.myntra.com/sarees/soch/soch-off-white--gold-toned-zari-tissue-kasavu-saree/23561848/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23561848/2024/1/23/90672d93-e8b6-4768-8a36-4b44e6f5425f1706007654720-Soch-Off-White--Gold-Toned-Zari-Tissue-Kasavu-Saree-95517060-7.jpg",grace_sarees
22751732,KALINI,KALINI Ethnic Motifs Printed Saree,KALINI Ethnic Motifs Printed Saree,659,https://www.myntra.com/sarees/kalini/kalini-ethnic-motifs-printed-saree/22751732/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22751732/2023/4/13/cbc93b2d-4a2a-4193-a0cc-b4505ae2bae81681350302616KALINIOffWhiteBhagalpuriSilkEthnicPrintedFestiveSareewithMat1.jpg",grace_sarees
27989168,Sidhidata,Sidhidata Floral Pure Georgette Ready to Wear Saree,Sidhidata Floral Pure Georgette Ready to Wear Saree,1199,https://www.myntra.com/sarees/sidhidata/sidhidata-floral-pure-georgette-ready-to-wear-saree/27989168/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27989168/2024/3/2/5ef86fa4-73e3-4266-8d81-d9921dded8751709348581018SidhidataWomensPrintedReadyToWearSareeWithUnstitchedBlousePi1.jpg",grace_sarees
18709036,Tikhi Imli,Tikhi Imli Gunmetal-Toned Striped Saree,Tikhi Imli Gunmetal-Toned Striped Saree,961,https://www.myntra.com/sarees/tikhi+imli/tikhi-imli-gunmetal-toned-striped-saree/18709036/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/18709036/2022/8/3/d60cffe1-eca3-40b9-830c-7def1779baac1659507299726-Metallic-colored-satin-striped-polyester-saree-3891659507298-1.jpg",grace_sarees
22010256,KALINI,KALINI Floral Batik Dyed Chiffon Saree,KALINI Floral Batik Dyed Chiffon Saree,615,https://www.myntra.com/sarees/kalini/kalini-floral-batik-dyed-chiffon-saree/22010256/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22010256/2024/3/20/a2d27196-169f-491b-9bf2-1982ab6599621710924390174-KALINI-Floral-Batik-Dyed-Chiffon-Saree-431710924389846-1.jpg",grace_sarees
19779876,Mitera,Mitera Pink & Golden Floral Zari Organza Kanjeevaram Saree,Mitera Pink & Golden Floral Zari Organza Kanjeevaram Saree,1223,https://www.myntra.com/sarees/mitera/mitera-pink--golden-floral-zari-organza-kanjeevaram-saree/19779876/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/19779876/2022/12/5/58eb8b2a-bba9-45f8-8c9e-dcb8d5e4ab041670217646771-Mitera-Pink--Golden-Floral-Zari-Organza-Kanjeevaram-Saree-43-1.jpg",grace_sarees
28866290,SGF11,SGF11 Woven Design Bandhani Printed Zari Patola Saree,SGF11 Woven Design Bandhani Printed Zari Patola Saree,1461,https://www.myntra.com/sarees/sgf11/sgf11-woven-design-bandhani-printed-zari-patola-saree/28866290/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28866290/2024/4/11/b4661a77-f8e2-46aa-ba50-720fb86bd2d31712833134662Sarees1.jpg",grace_sarees
17781876,Silk Land,Silk Land Beige & Maroon Floral Woven Design Zari Jute Silk Tussar Saree,Silk Land Beige & Maroon Floral Woven Design Zari Jute Silk Tussar Saree,648,https://www.myntra.com/sarees/silk+land/silk-land-beige--maroon-floral-woven-design-zari-jute-silk-tussar-saree/17781876/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/17781876/2022/12/7/65e27fdc-97aa-44f0-a879-2a54b49c539c1670411008452SilkLandBeigeMaroonFloralWovenDesignZariJuteSilkTussarSaree1.jpg",grace_sarees
22543142,Mitera,Mitera Sequinned Embellished Net Saree,Mitera Sequinned Embellished Net Saree,799,https://www.myntra.com/sarees/mitera/mitera-sequinned-embellished-net-saree/22543142/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22543142/2023/3/28/52b2ea7f-33f5-4348-afe7-55e2ec9ab7421679998806189MiteraBlackEmbellishedEmbroideredNetSaree1.jpg",grace_sarees
24262372,Saree mall,Saree mall Ombre Sarees,Saree mall Ombre Sarees,1389,https://www.myntra.com/sarees/saree+mall/saree-mall-ombre-sarees/24262372/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24262372/2023/7/29/7b28c1e7-4e13-46fe-afe5-d5ba8496d4e91690638341043SareemallPurpleChiffonEthnicEmbellishedFestiveSareewithMatch1.jpg",grace_sarees
29920855,SGF11,SGF11 Zari Kanjeevaram Saree,SGF11 Zari Kanjeevaram Saree,989,https://www.myntra.com/sarees/sgf11/sgf11-zari-kanjeevaram-saree/29920855/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29920855/2024/6/8/4d49e1bd-eaec-4c06-90e9-68ab6adaefa31717791489449SGF11ZariArtSilkKanjeevaramSaree1.jpg",grace_sarees
18239848,VAIRAGEE,VAIRAGEE Green & Gold Floral Sequinned Organza Saree,VAIRAGEE Green & Gold Floral Sequinned Organza Saree,1299,https://www.myntra.com/sarees/vairagee/vairagee-green--gold-floral-sequinned-organza-saree/18239848/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/18239848/2022/8/1/1376b597-876c-4767-a351-feba8fc4cb001659350951973-VAIRAGEE-Green--Gold-Floral-Sequinned-Organza-Saree-80716593-1.jpg",grace_sarees
24182344,Sangria,Sangria Pink & Gold-Toned Floral Woven Design Zari Banarasi Saree,Sangria Pink & Gold-Toned Floral Woven Design Zari Banarasi Saree,988,https://www.myntra.com/sarees/sangria/sangria-pink--gold-toned-floral-woven-design-zari-banarasi-saree/24182344/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24182344/2023/7/25/bbc6ef14-3242-4bd3-be17-41033ea281e41690251907879SangriaWomensPinkColourDesignerWeavingWorkDressMaterial5.jpg",grace_sarees
22278572,Anouk,Anouk Polka Dots Woven Design Zari Patola Saree,Anouk Polka Dots Woven Design Zari Patola Saree,1479,https://www.myntra.com/sarees/anouk/anouk-polka-dots-woven-design-zari-patola-saree/22278572/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22278572/2023/3/10/fde06d96-02d9-4b57-9fce-32cd15adf4e11678445702093AnoukBluePinkWovenDesignZariSilkBlendPatolaSaree1.jpg",grace_sarees
27445060,Sangria,Sangria Embroidered Bordered Sarees,Sangria Embroidered Bordered Sarees,1175,https://www.myntra.com/sarees/sangria/sangria-embroidered-bordered-sarees/27445060/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27445060/2024/2/8/d3d1a19b-ac92-49aa-b8b8-85c176777d5e1707412356472WomenSolidSareewithEmbroideredBorder5.jpg",grace_sarees
23194438,Mitera,Mitera Blue Ombre Dyed Ready To Wear Saree,Mitera Blue Ombre Dyed Ready To Wear Saree,691,https://www.myntra.com/sarees/mitera/mitera-blue-ombre-dyed-ready-to-wear-saree/23194438/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23194438/2023/5/15/c8751a5b-54af-49d8-9051-cef942737be01684149792755MiteraWomensBluePolyChiffonDyedSaree1.jpg",grace_sarees
20139614,elora,elora Grey & White Solid Linen Blend Saree,elora Grey & White Solid Linen Blend Saree,1002,https://www.myntra.com/sarees/elora/elora-grey--white-solid-linen-blend-saree/20139614/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/20139614/2022/9/23/ae8f340e-bbb7-4ee3-b938-83b68261469e1663914662096EloraSoftLinensilkwithChikhankhariWeavedBorderDesignerSareeF1.jpg",grace_sarees
29802950,RUDIT CREATION,RUDIT CREATION Floral Embroidered Organza Saree,RUDIT CREATION Floral Embroidered Organza Saree,1223,https://www.myntra.com/sarees/rudit+creation/rudit-creation-floral-embroidered-organza-saree/29802950/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29802950/2024/5/28/c719f1f5-84d9-43c8-bca5-6dc536dbd5961716890759583RUDITCREATIONFloralEmbroideredOrganzaSaree1.jpg",grace_sarees
27651164,KALINI,KALINI Floral Printed Zari Saree,KALINI Floral Printed Zari Saree,749,https://www.myntra.com/sarees/kalini/kalini-floral-printed-zari-saree/27651164/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27651164/2024/2/17/208f44d3-aeac-4d9d-977c-93b55b6d8e291708141410648KALINIWomensLavenderArtSilkFloralPrintedWovenSequenceSaree1.jpg",grace_sarees
24761746,Mitera,Mitera Lavender & Silver-Toned Woven Design Zari Saree,Mitera Lavender & Silver-Toned Woven Design Zari Saree,710,https://www.myntra.com/sarees/mitera/mitera-lavender--silver-toned-woven-design-zari-saree/24761746/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24761746/2023/10/10/591a81df-d41e-4df0-9ff2-92c9f97c9f691696883360705MiteraLavenderSilver-TonedWovenDesignZariFusionSaree1.jpg",grace_sarees
29579872,Saree mall,Saree mall Bandhani Zari Pure Cotton Ready to Wear Bagru Sarees,Saree mall Bandhani Zari Pure Cotton Ready to Wear Bagru Sarees,959,https://www.myntra.com/sarees/saree+mall/saree-mall-bandhani-zari-pure-cotton-ready-to-wear-bagru-sarees/29579872/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29579872/2024/5/16/d521a87f-6425-43e9-91b7-ef0a468bebd61715843981287SareemallNavyBlueCottonEthnicPrintedReadytoWearSareewithMatc1.jpg",grace_sarees
27214066,KALINI,KALINI Kalamkari Printed Block Print Saree,KALINI Kalamkari Printed Block Print Saree,601,https://www.myntra.com/sarees/kalini/kalini-kalamkari-printed-block-print-saree/27214066/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27214066/2024/1/29/25f22eaa-c9e8-422e-be02-2eddbe59332d1706510055234KALINIKalamkariArtSilkBlockPrintSaree1.jpg",grace_sarees
29855775,Celeb Styles,Celeb Styles Ethnic Motifs Pure Linen Saree,Celeb Styles Ethnic Motifs Pure Linen Saree,999,https://www.myntra.com/sarees/celeb+styles/celeb-styles-ethnic-motifs-pure-linen-saree/29855775/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29855775/2024/5/30/ee34d5db-6ccf-4baf-a7dd-1169e68210981717061059252Sarees1.jpg",grace_sarees
24761694,Mitera,Mitera Woven Design Zari Saree,Mitera Woven Design Zari Saree,774,https://www.myntra.com/sarees/mitera/mitera-woven-design-zari-saree/24761694/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24761694/2023/9/1/58b8b19b-fe7b-420c-8e1b-029b867caf401693553022676MiteraWomensRustOrangeJacquardCottonBlendSaree1.jpg",grace_sarees
19281772,Silk Land,Silk Land Yellow & Turquoise Blue Ethnic Motifs Zari Art Silk Banarasi Saree,Silk Land Yellow & Turquoise Blue Ethnic Motifs Zari Art Silk Banarasi Saree,799,https://www.myntra.com/sarees/silk+land/silk-land-yellow--turquoise-blue-ethnic-motifs-zari-art-silk-banarasi-saree/19281772/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/19281772/2023/6/28/e5c6142f-3aa3-48be-b389-69605ddfb23a1687949649193-Silk-Land-Yellow--Turquoise-Blue-Ethnic-Motifs-Zari-Art-Silk-12.jpg",grace_sarees
26426754,Anouk,Anouk Black Embellished Sequinned Pure Georgette Saree,Anouk Black Embellished Sequinned Pure Georgette Saree,1299,https://www.myntra.com/sarees/anouk/anouk-black-embellished-sequinned-pure-georgette-saree/26426754/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26426754/2023/12/14/1aa9d7fc-f707-480a-801c-631d442fc1df1702564371671AnoukBlackGeorgetteEthnicEmbellishedPartyWearSareewithMatchi1.jpg",grace_sarees
23313962,DIVASTRI,DIVASTRI Ethnic Motif Woven Design Zari Banarasi Saree,DIVASTRI Ethnic Motif Woven Design Zari Banarasi Saree,799,https://www.myntra.com/sarees/divastri/divastri-ethnic-motif-woven-design-zari-banarasi-saree/23313962/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23313962/2023/5/21/9ff8f71d-8e0b-4934-b3f2-3e45c9caf34f1684692889129Sarees1.jpg",grace_sarees
29519208,Skiran's,Skiran's Assamese Mekhela Chador Woven Design Zari Art Silk Saree,Skiran's Assamese Mekhela Chador Woven Design Zari Art Silk Saree,949,https://www.myntra.com/sarees/skiran%27s/skirans-assamese-mekhela-chador-woven-design-zari-art-silk-saree/29519208/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29519208/2024/6/5/e478c212-d269-47f4-8990-159c7c9117381717580028070-Skirans-Assamese-Mekhela-Chador-Woven-Design-Zari-Art-Silk-S-5.jpg",grace_sarees
24533466,Silk Land,Silk Land Floral Zari Pure Cotton Jamdani Saree,Silk Land Floral Zari Pure Cotton Jamdani Saree,660,https://www.myntra.com/sarees/silk+land/silk-land-floral-zari-pure-cotton-jamdani-saree/24533466/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24533466/2023/8/29/d763f07b-0120-4757-bd01-3277ad7539251693303160606-Silk-Land-Women-Sarees-2551693303159979-1.jpg",grace_sarees
28486212,Sangria,Sangria Woven Design Zari Saree,Sangria Woven Design Zari Saree,959,https://www.myntra.com/sarees/sangria/sangria-woven-design-zari-saree/28486212/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28486212/2024/3/24/68a5f7ea-26db-40e9-a3e0-aa456c8f6d771711277482818Sarees4.jpg",grace_sarees
29802954,RUDIT CREATION,RUDIT CREATION Woven Design Zari Organza Saree,RUDIT CREATION Woven Design Zari Organza Saree,1223,https://www.myntra.com/sarees/rudit+creation/rudit-creation-woven-design-zari-organza-saree/29802954/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29802954/2024/5/28/8d1b2bc9-8910-4cee-820d-5f8486476be51716891939322RUDITCREATIONWovenDesignZariOrganzaSaree1.jpg",grace_sarees
22536176,KALINI,KALINI Ethnic Motif Woven Design Zari Pure Silk Kanjeevaram Saree,KALINI Ethnic Motif Woven Design Zari Pure Silk Kanjeevaram Saree,593,https://www.myntra.com/sarees/kalini/kalini-ethnic-motif-woven-design-zari-pure-silk-kanjeevaram-saree/22536176/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22536176/2023/3/28/a42e89de-df91-4eca-9cb0-dd715862897f1679995217167kaliniPurpleSilkBlendEthnicWovenDesignFestiveSareewithMatchi1.jpg",grace_sarees
22278568,Anouk,Anouk Ethnic Motifs Woven Design Patola Saree,Anouk Ethnic Motifs Woven Design Patola Saree,1479,https://www.myntra.com/sarees/anouk/anouk-ethnic-motifs-woven-design-patola-saree/22278568/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22278568/2023/3/10/afea5f5f-b8b0-41f9-9d6e-15126044adc71678446007265AnoukGreenRedEthnicMotifsZariSilkBlendPatolaSaree1.jpg",grace_sarees
15012182,Mitera,Mitera Pink & Silver-Toned Paisley Zari Silk Blend Banarasi Saree,Mitera Pink & Silver-Toned Paisley Zari Silk Blend Banarasi Saree,1299,https://www.myntra.com/sarees/mitera/mitera-pink--silver-toned-paisley-zari-silk-blend-banarasi-saree/15012182/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/15012182/2021/8/3/f20bda7e-0133-45b9-b37d-b8435f0af75b1628013022262MiteraPinkSilkBlendEthnicWovenDesignFestiveSareewithMatching1.jpg",grace_sarees
29960485,KALINI,KALINI Woven Design Zari Kanjeevaram Saree,KALINI Woven Design Zari Kanjeevaram Saree,749,https://www.myntra.com/sarees/kalini/kalini-woven-design-zari-kanjeevaram-saree/29960485/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29960485/2024/6/25/1d1fcf3f-0c6d-4c54-8bbd-9a5d6dae013f1719290154629-KALINI-Woven-Design-Zari-Kanjeevaram-Saree-8781719290154228-1.jpg",grace_sarees
28047310,KALINI,KALINI Ethnic Motifs Woven Design Zari Kanjeevaram Saree,KALINI Ethnic Motifs Woven Design Zari Kanjeevaram Saree,1499,https://www.myntra.com/sarees/kalini/kalini-ethnic-motifs-woven-design-zari-kanjeevaram-saree/28047310/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28047310/2024/3/5/703126ad-2d66-4fce-9a22-76878c123cc61709644068982KaliniGoldSilkBlendEthnicWovenDesignTraditionalWearSareewith1.jpg",grace_sarees
26105150,Sangria,Sangria Red Embellished Pure Georgette Saree,Sangria Red Embellished Pure Georgette Saree,1499,https://www.myntra.com/sarees/sangria/sangria-red-embellished-pure-georgette-saree/26105150/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26105150/2023/11/28/a8230239-7ae6-49c0-89e8-990f832191901701193063894SangriaRedGeorgetteEthnicEmbellishedPartyWearSareewithMatchi1.jpg",grace_sarees
29188688,Tankori,Tankori Woven Design Zari Tissue Kanjeevaram Saree,Tankori Woven Design Zari Tissue Kanjeevaram Saree,1499,https://www.myntra.com/sarees/tankori/tankori-woven-design-zari-tissue-kanjeevaram-saree/29188688/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29188688/2024/5/10/fcdeef41-a58d-4c45-8df5-c252d65571381715321489009-Tankori-Woven-Design-Zari-Tissue-Kanjeevaram-Saree-193171532-1.jpg",grace_sarees
28400030,KALINI,KALINI Ethnic Motifs Woven Design Zari Banarasi Saree,KALINI Ethnic Motifs Woven Design Zari Banarasi Saree,651,https://www.myntra.com/sarees/kalini/kalini-ethnic-motifs-woven-design-zari-banarasi-saree/28400030/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28400030/2024/3/21/119f8f9b-2742-4398-9e88-d94f43f695fb1710963516830KALINIWomensDyedJacquardArtSilkRaniPinkSaree1.jpg",grace_sarees
28149046,KALINI,KALINI Embellished Beads and Stones Muga Saree,KALINI Embellished Beads and Stones Muga Saree,598,https://www.myntra.com/sarees/kalini/kalini-embellished-beads-and-stones-muga-saree/28149046/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28149046/2024/3/9/0c203233-70a7-4b7a-961c-790a6480f9b71709955065293KALINIWomensPinkNetDyedPearlWorkSaree1.jpg",grace_sarees
27439636,Marziyaa,Marziyaa Ethnic Woven Design Zari Silk Cotton Banarasi Saree,Marziyaa Ethnic Woven Design Zari Silk Cotton Banarasi Saree,1199,https://www.myntra.com/sarees/marziyaa/marziyaa-ethnic-woven-design-zari-silk-cotton-banarasi-saree/27439636/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27439636/2024/2/8/84810e2c-7632-4bd3-8ace-06acc41582731707395690543MarziyaaWovenDesignZariSilkCottonBanarasiSaree1.jpg",grace_sarees
29579842,Saree mall,Saree mall Ethnic Motifs Pure Cotton Ready to Wear Ikat Sarees,Saree mall Ethnic Motifs Pure Cotton Ready to Wear Ikat Sarees,959,https://www.myntra.com/sarees/saree+mall/saree-mall-ethnic-motifs-pure-cotton-ready-to-wear-ikat-sarees/29579842/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29579842/2024/5/16/282fc866-bab9-40d4-944f-bc07e0a653cc1715802234112SareemallOrangeCottonEthnicPrintedReadytoWearSareewithMatchi1.jpg",grace_sarees
19436916,MIMOSA,MIMOSA Women Cream-Coloured & Gold-Toned Paisley Zari Art Silk Kasavu Saree,MIMOSA Women Cream-Coloured & Gold-Toned Paisley Zari Art Silk Kasavu Saree,1420,https://www.myntra.com/sarees/mimosa/mimosa-women-cream-coloured--gold-toned-paisley-zari-art-silk-kasavu-saree/19436916/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/19436916/2022/8/8/17d5a269-a13f-4bca-8832-8ac2556ac6b71659974204254Sarees1.jpg",grace_sarees
29492882,Saree mall,Saree mall Beads and Stones Pure Chiffon Bagru Sarees,Saree mall Beads and Stones Pure Chiffon Bagru Sarees,1439,https://www.myntra.com/sarees/saree+mall/saree-mall-beads-and-stones-pure-chiffon-bagru-sarees/29492882/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29492882/2024/5/13/2f314f62-4936-4e49-8743-46410ddb0f511715572917570SareemallMulticoloredChiffonEthnicPrintedDailyWearSareewithM1.jpg",grace_sarees
28400022,KALINI,KALINI Ethnic Motifs Zari Art Silk Banarasi Saree,KALINI Ethnic Motifs Zari Art Silk Banarasi Saree,651,https://www.myntra.com/sarees/kalini/kalini-ethnic-motifs-zari-art-silk-banarasi-saree/28400022/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28400022/2024/3/21/1544b97b-ba36-451d-9853-49a0127c24101710963516236KALINIWomensDyedJacquardArtSilkDarkPurpleSaree1.jpg",grace_sarees
29519890,RACHNA,RACHNA Ombre Ready to Wear Saree,RACHNA Ombre Ready to Wear Saree,599,https://www.myntra.com/sarees/rachna/rachna-ombre-ready-to-wear-saree/29519890/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29519890/2024/5/13/c064b3c8-f2a7-4c27-8361-53d4f7b4045a1715607955645OmbreShadesSatinBlendReadyToWearSaree1.jpg",grace_sarees
21209324,kasee,kasee Embellished Beads and Stones Saree,kasee Embellished Beads and Stones Saree,1455,https://www.myntra.com/sarees/kasee/kasee-embellished-beads-and-stones-saree/21209324/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/21209324/2023/1/11/37b4e2eb-9968-4b8f-88fc-ba48edf8ae891673437014148-kasee-Embellished-Beads-and-Stones-Saree-7281673437013418-1.jpg",grace_sarees
24216252,Sangria,Sangria Floral Embroidered Net Saree,Sangria Floral Embroidered Net Saree,1428,https://www.myntra.com/sarees/sangria/sangria-floral-embroidered-net-saree/24216252/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24216252/2023/7/26/5a07cef1-701e-44f5-a3ec-e4652065d1b31690388566874DustyPinkEmbroideredNetSareewithIntricateWorkbySangria5.jpg",grace_sarees
20796234,Anouk,Anouk Ethnic Motifs Silk Blend Saree,Anouk Ethnic Motifs Silk Blend Saree,695,https://www.myntra.com/sarees/anouk/anouk-ethnic-motifs-silk-blend-saree/20796234/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/20796234/2022/12/7/01eb2f84-5c63-4e79-8127-a969f03d13ee1670415011722-Anouk-Ethnic-Motifs-Silk-Blend-Saree-4441670415010812-1.jpg",grace_sarees
24392650,Anouk,Anouk Red & Yellow Floral Printed & Embroidered Border Pure Georgette Saree,Anouk Red & Yellow Floral Printed & Embroidered Border Pure Georgette Saree,1159,https://www.myntra.com/sarees/anouk/anouk-red--yellow-floral-printed--embroidered-border-pure-georgette-saree/24392650/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24392650/2024/3/7/89254105-3464-4b57-9bd5-a9eec1e667161709805355770-Anouk-Red--Yellow-Floral-Printed--Embroidered-Border-Pure-Ge-1.jpg",grace_sarees
26562828,KALINI,KALINI Silk Blend Kanjeevaram Saree,KALINI Silk Blend Kanjeevaram Saree,989,https://www.myntra.com/sarees/kalini/kalini-silk-blend-kanjeevaram-saree/26562828/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26562828/2023/12/21/0b4061b5-260f-4964-8535-3236df4273fb1703129709551WovenPurpleDesignerCottonSilkSaree1.jpg",grace_sarees
26909200,KALINI,KALINI Ethnic Motifs Printed Pure Cotton Bagh Saree,KALINI Ethnic Motifs Printed Pure Cotton Bagh Saree,845,https://www.myntra.com/sarees/kalini/kalini-ethnic-motifs-printed-pure-cotton-bagh-saree/26909200/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26909200/2024/1/13/98cc9484-60e7-4f25-983f-4a260ca8b54a1705128722665KALINITealRedEthnicMotifsPureCottonBaghSaree1.jpg",grace_sarees
19442274,Mitera,Mitera Pink & Gold-Toned Floral Zari Pure Chiffon Saree,Mitera Pink & Gold-Toned Floral Zari Pure Chiffon Saree,679,https://www.myntra.com/sarees/mitera/mitera-pink--gold-toned-floral-zari-pure-chiffon-saree/19442274/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/19442274/2022/9/10/44f196be-aea5-451e-93a4-b021565e49a51662812133954-Mitera-Pink--Gold-Toned-Floral-Zari-Pure-Chiffon-Saree-83616-1.jpg",grace_sarees
24078884,Sangria,Sangria Sea Green Woven Design Organza Saree,Sangria Sea Green Woven Design Organza Saree,899,https://www.myntra.com/sarees/sangria/sangria-sea-green-woven-design-organza-saree/24078884/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24078884/2023/7/18/34411994-f25f-452a-a94f-3385a2dac0491689695353240Sarees4.jpg",grace_sarees
29299034,Sangria,Sangria Floral Printed Satin Saree,Sangria Floral Printed Satin Saree,1339,https://www.myntra.com/sarees/sangria/sangria-floral-printed-satin-saree/29299034/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29299034/2024/5/2/7cd75bde-3409-45ee-821f-ce963c025e311714638375216SangriaGreenSatinEthnicPrintedPartyWearSareewithMatchingBlou2.jpg",grace_sarees
23366162,Sangria,Sangria Red & Green Woven Design Zari Poly Georgette Bandhani Saree,Sangria Red & Green Woven Design Zari Poly Georgette Bandhani Saree,999,https://www.myntra.com/sarees/sangria/sangria-red--green-woven-design-zari-poly-georgette-bandhani-saree/23366162/buy,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23366162/2023/5/24/4e685122-b6e9-49a9-91a6-a366fab29d261684898824082Sarees5.jpg",grace_sarees
